Label,Message
ham,Ya it came a while ago
ham,Da is good good player.why he is unsold.
ham,U still painting ur wall?
ham,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
ham,Sounds like something that someone testing me would sayy
ham,"Kate jackson rec center before 7ish, right?"
ham,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
ham,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
ham,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
ham,"Alright, see you in a bit"
ham,Haha i think i did too
ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.
ham,Hi.:)technical support.providing assistance to us customer through call and email:)
ham,Got it! It looks scrumptious... daddy wants to eat you all night long!
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.
ham,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.."
ham,Wherre's my boytoy ? :-(
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes
ham,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
ham,"I'll see, but prolly yeah"
ham,We are okay. Going to sleep now. Later
ham,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
ham,Why you Dint come with us.
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) 
ham,Hey mr whats the name of that bill brison book the one about language and words 
ham,"Awesome, that gonna be soon or later tonight?"
ham,I think i've fixed it can you send a test message?
spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!
ham,Ok thanx... Take care then...
ham,Yeah sure I'll leave in a min
ham,Mom wants to know where you at
ham,Happy new year to u too!
ham,You'll never believe this but i have actually got off at taunton. Wow
ham,Do well :)all will for little time. Thing of good times ahead:
ham,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
spam,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate"
spam,"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
ham,"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!"
ham,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
ham,How long does it take to get it.
ham,Dun need to use dial up juz open da browser n surf...
ham,"Yo, the game almost over? Want to go to walmart soon"
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
spam,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .
ham,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ..."
ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. 
ham,"Goodmorning, today i am late for 2hrs. Because of back pain."
ham,What's a feathery bowa? Is that something guys have that I don't know about?
spam,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
ham,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem"
ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
ham,I thought slide is enough.
ham,U still havent got urself a jacket ah?
ham,Hey whats up? U sleeping all morning?
ham,"When you get free, call me"
ham,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!
ham,I dont have that much image in class.
ham,R u over scratching it?
ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
ham,S.i'm watching it in live..
ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
ham,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you"
ham,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
ham,Yes. Nigh you cant aha.
spam,"449050000301 You have won a £2,000 price! To claim, call 09050000301."
ham,No da..today also i forgot..
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm 
ham,Webpage s not available!
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
ham,That is wondarfull song
ham,Dunno da next show aft 6 is 850. Toa payoh got 650.
ham,K..k:)where are you?how did you performed?
ham,"Sir, waiting for your letter."
ham,"Great. I'm in church now, will holla when i get out"
ham,No just send to you. Bec you in temple na.
ham,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
ham,Oh that was a forwarded message. I thought you send that to me
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub
ham,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
ham,I just saw ron burgundy captaining a party boat so yeah
ham,Love you aathi..love u lot..
ham,Ard 6 like dat lor.
ham,"I've got ten bucks, jay is being noncomittal"
ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around"
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
ham,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
ham,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun
spam,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
ham,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?"
ham,Who u talking about?
ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
ham,"Hey babe, my friend had to cancel, still up for a visit ?"
ham,He is a womdarfull actor
ham,Are you this much buzy
ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
ham,"I've got  &lt;#&gt; , any way I could pick up?"
ham,Can you say what happen
ham,U having lunch alone? I now so bored...
ham,Yup
ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
ham,Yes:)sura in sun tv.:)lol.
ham,Still work going on:)it is very small house.
ham,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
spam,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
ham,So ü'll be submitting da project tmr rite?
ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.
ham,I want to see your pretty pussy...
ham,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/
ham,When you guys planning on coming over?
ham,Why do you ask princess?
ham,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?"
ham,You should get more chicken broth if you want ramen unless there's some I don't know about
ham,Total video converter free download type this in google search:)
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow
spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
ham,Anytime lor...
ham,"see you then, we're all christmassy here!"
ham,What's your room number again? Wanna make sure I'm knocking on the right door
ham,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x"
ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
ham,There are no other charges after transfer charges and you can withdraw anyhow you like
ham,"Probably not, I'm almost out of gas and I get some cash tomorrow"
ham,Also andros ice etc etc
ham,they released another Italian one today and it has a cosign option
ham,Prabha..i'm soryda..realy..frm heart i'm sory
ham,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x."
ham,So what u doing today?
ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... "
